id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD,
14508,\N,\N,\N,标3：印刷公司借款周转　[63],50000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-04-27 23:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6,\N
14509,\N,\N,\N,标5：计算机技术开发借款　[1626],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-08 15:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14510,\N,\N,\N,标5：短期拆借　[377],50000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-06-14 09:22,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14511,\N,\N,\N,约标2：经营超市借款周转六个月　　[2064],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-12-09 20:00,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14512,\N,\N,\N,标6：材料公司借款周转一个月　[2146],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-22 19:55,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14513,\N,\N,\N,约标6：经营服装料商行借款周转　[1907],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-19 11:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14514,\N,\N,\N,约标4：家具厂资金周转　　[819],60000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-07-27 15:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14515,\N,\N,\N,约 标3：国内商务借款　[1594],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-09-30 14:26,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14516,\N,\N,\N,约：标2：计算机借款周转　[1071],30000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,生意周转,\N,2014-08-12 11:13,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14517,\N,\N,\N,约：标3：机器设备借款周转　[719],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-07-22 11:19,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14518,\N,\N,\N,标5：电子厂购买材料借款　[483],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-06-30 09:19,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14519,\N,\N,\N,约标：2 购买模具设备　[1668],71000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-14 09:46,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14520,\N,\N,\N,标1：购买通讯器材销售　[1170],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-08-19 14:07,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14521,\N,\N,\N,约 标2：数码科技公司借款　[1847],60000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-11-11 15:55,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14522,\N,\N,\N,约标3：科技研发公司借款周转　[1717],50000,\N,\N,3                                  个月,20.00                                 （月利率1.6667%）,\N,生意周转,\N,2014-10-22 22:41,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.2,\N
14523,\N,\N,\N,标4：机电设备工厂借款周转　[1766],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-01 01:12,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14524,\N,\N,\N,约标11：经营餐饮管理企业　[1136],30000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-08-15 19:22,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14525,\N,\N,\N,约：标6：公司生产借款周转　[1738],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-27 11:29,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14526,\N,\N,\N,标3：皮革公司借款　[1405],30000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-09-16 20:05,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
14527,\N,\N,\N,约 标8：印刷公司购买机器借款　[789],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-07-25 18:35,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14528,\N,\N,\N,约标7：电梯生产、维修及电梯保养工作　[1137],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-08-15 17:16,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14529,\N,\N,\N,约标1：经营服装批发周转六个月　[1993],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-28 15:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14530,\N,\N,\N,标4：电子厂采购原材料借款周转　[468],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-06-28 18:39,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14531,\N,\N,\N,约标2：电子商行公司借款周转一个月　[2160],110000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-12-22 22:59,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14532,\N,\N,\N,标1：经营铝合金资金周转　[908],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-08-01 17:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14533,\N,\N,\N,约 标2：钟表店扩大借款　[956],30000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-08-05 13:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14534,\N,\N,\N,约 标4：照明公司借款周转　[902],70000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-07-31 17:10,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14535,\N,\N,\N,标3：机械五金制品借款　[1311],50000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-09-02 14:52,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
14536,\N,\N,\N,约 标7：文化艺术借款周转　[1148],50000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-08-17 10:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14537,\N,\N,\N,标3：电子厂短拆　[255],29000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-05-29 21:59,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14538,\N,\N,\N,约：标2：工厂借款周转　[1640],50000,\N,\N,5                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-10 13:42,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.6,\N
14539,\N,\N,\N,约标5：扩大连锁店　[1576],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-09-29 14:48,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14540,\N,\N,\N,约 标2：订单增多借款　[1690],100000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-17 14:37,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14541,\N,\N,\N,标3：销售批发借款　[1232],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-08-23 21:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14542,\N,\N,\N,约 标2：塑胶材料借款周转　[463],30000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-06-27 12:36,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14543,\N,\N,\N,标2：百货超市　[1299],100000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-09-01 11:29,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
14544,\N,\N,\N,约标2：模特公司借款周转　[1953],100000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-24 11:00,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14545,\N,\N,\N,标1：电子厂借款周转　[1528],30000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-09-27 00:36,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
14546,\N,\N,\N,标9：LED公司购买材料借款　[847],10000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-07-28 16:26,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14547,\N,\N,\N,待收秒dtj　[98],5957,\N,\N,1                                  个月,6.80                                 （月利率0.5667%）,\N,其它借款,\N,2014-04-28 14:37,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
14548,\N,\N,\N,约 标7：电子公司购买材料借款　[824],50000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-07-27 17:59,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14549,\N,\N,\N,标1：电子厂采购借款周转　[388],40000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-06-16 11:20,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14550,\N,\N,\N,标4：购买机器借款　　[968],30000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-08-05 15:31,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14551,\N,\N,\N,标1：短期周转　[1504],20000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-09-26 13:31,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
14552,\N,\N,\N,约 标4：LED设备借款　[1416],60000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-09-17 10:45,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
14553,\N,\N,\N,标6：工厂购买机器设备　　[236],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-05-28 10:48,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14554,\N,\N,\N,标3：经营铝合金资金周转　[918],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-08-02 10:06,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14555,\N,\N,\N,标7：经营服装料商行借款周转　[1913],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-20 09:41,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14556,\N,\N,\N,待收秒两天一起发罗　[77],5000,\N,\N,1                                  个月,5.60                                 （月利率0.4667%）,\N,其它借款,\N,2014-04-28 11:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
14557,\N,\N,\N,标2；物流公司借款周转　[106],50000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-04-30 18:36,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6,\N
14558,\N,\N,\N,约 标1：金属材料购机器借款　[858],30000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-07-29 12:20,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14559,\N,\N,\N,约 标4：小吃店装修借款　[1339],70000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-09-06 09:47,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
14560,\N,\N,\N,标6：经营电子产品及研发　[1390],30000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,生意周转,\N,2014-09-14 09:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
14561,\N,\N,\N,约 标5：手机外壳周转借款　[755],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-07-23 15:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14562,\N,\N,\N,约 标4：汽车销售生意周转借款　[563],120000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-07-08 15:19,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14563,\N,\N,\N,约 标3：科技公司装修借款　[520],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-07-02 16:57,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14564,\N,\N,\N,标6：销售公司装修借款周转　[376],30000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-06-13 14:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14565,\N,\N,\N,约 标8：物流公司购车借款　[557],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-07-08 12:08,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14566,\N,\N,\N,标8：工厂购买机器设备　[238],31000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-05-28 15:15,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14567,\N,\N,\N,标7：印刷公司借款周转　[261],31000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,生意周转,\N,2014-05-30 13:07,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14568,\N,\N,\N,约标2：广告公司借款　[1515],200000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-09-25 11:29,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14569,\N,\N,\N,约标1：经营红酒白酒销售　[997],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-08-07 13:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14570,\N,\N,\N,标6：金属材料借款　[1375],30000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-09-12 14:15,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
14571,\N,\N,\N,标1：印刷公司借款周转　[53],50000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-04-25 15:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8,\N
14572,\N,\N,\N,约 标1：冲压工厂购买设备借款　[670],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-07-17 16:12,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14573,\N,\N,\N,标4：公司扩张借款周转六个月　[1930],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-11-23 19:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14574,\N,\N,\N,标6：购买机器借款　　[952],25000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-08-04 19:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,\N
14575,\N,\N,\N,标5：模具配件借款　[1356],24000,\N,\N,4                                  个月,20.00                                 （月利率1.6667%）,\N,短期周转,\N,2014-09-11 14:16,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.1,\N
14576,\N,\N,\N,约标5：工厂借款周转　[1685],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-16 10:11,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14577,\N,\N,\N,约标9：电子工厂借款周转　[1262],40000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-08-26 15:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14578,\N,\N,\N,标3：模具公司借款周转　[1715],30000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-10-23 16:59,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14579,\N,\N,\N,标8：电子厂购买设备资金周转　[370],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-06-13 11:15,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14580,\N,\N,\N,标1：玻璃厂短期借款　[225],30000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,生意周转,\N,2014-05-27 22:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14581,\N,\N,\N,标4：购买设备　[1431],30000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-09-18 15:19,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14582,\N,\N,\N,约 标1：光电公司购机器借款　[930],80000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-08-04 10:34,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14583,\N,\N,\N,约标1：经营贸易续借款周转六个月　[2119],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-12-18 09:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14584,\N,\N,\N,标1：研发工厂借款周转　[148],50000,\N,\N,2                                  个月,20.00                                 （月利率1.6667%）,\N,生意周转,\N,2014-05-08 17:13,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.8,\N
14585,\N,\N,\N,标2：家具厂更换设备资金周转　　[292],30000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-06-04 10:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14586,\N,\N,\N,标2：电子配件扩大资金周转　[414],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-06-22 11:14,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14587,\N,\N,\N,待收秒vipe　[85],10000,\N,\N,1                                  个月,6.80                                 （月利率0.5667%）,\N,其它借款,\N,2014-04-28 12:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
14588,\N,\N,\N,约标6：经营五金借款周转六个月　[2166],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-12-23 11:35,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14589,\N,\N,\N,标1：客户生意周转借款！　[293],30000,\N,\N,3                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-06-05 16:19,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.8,\N
14590,\N,\N,\N,标4：汽车服务公司借款周转　[1880],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-14 22:03,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14591,\N,\N,\N,约：标3：计算机借款周转　[1075],120000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,生意周转,\N,2014-08-12 16:49,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14592,\N,\N,\N,标3：农贸市场借款周转　　[1335],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-09-07 15:10,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
14593,\N,\N,\N,约：标8：公司生产借款周转　[1740],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-10-27 13:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14594,\N,\N,\N,约标4：广告公司借款　[1517],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-09-25 12:07,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14595,\N,\N,\N,约 标2：物流借款　[913],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-08-01 17:06,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14596,\N,\N,\N,标3：环保器材借款周转　[1885],30000,\N,\N,3                                  个月,20.00                                 （月利率1.6667%）,\N,生意周转,\N,2014-11-19 18:23,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.2,\N
14597,\N,\N,\N,约：标3：电子工厂借款周转　[1242],80000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-08-25 10:50,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14598,\N,\N,\N,标2：经营门店健身俱乐部　[1815],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-08 16:57,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14599,\N,\N,\N,约标3：主营LED资金周转　[838],20000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-07-28 12:00,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14600,\N,\N,\N,标5：自建房装修　[1329],40000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-09-06 21:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
14601,\N,\N,\N,标1：经营电源产品开发　[2090],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-12-14 22:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14602,\N,\N,\N,标5：代理公司借款装修　[916],30000,\N,\N,1                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-08-02 19:48,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,\N
14603,\N,\N,\N,约标6：运动器材借款　[1572],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-09-29 14:29,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14604,\N,\N,\N,标1：资金周转　[1836],61000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-10 19:44,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14605,\N,\N,\N,标3：电子厂购买材料借款　[474],30000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-06-29 13:22,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14606,\N,\N,\N,约 标5：经营电子产品借款周转六个月　[2004],50000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-12-01 09:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14607,\N,\N,\N,标6：LED灯公司借款周转一个月　[1994],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-30 09:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14608,\N,\N,\N,约 标4：经营五金借款周转一个月　[2198],40000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-25 11:37,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14609,\N,\N,\N,标4：经营石业资金周转1个月　[2067],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-12-10 18:28,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,\N
14610,\N,\N,\N,标4：电子产品借款　[1656],50000,\N,\N,2                                  个月,19.00                                 （月利率1.5833%）,\N,短期周转,\N,2014-10-13 15:32,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.6,\N
14611,\N,\N,\N,约 标3：技术开发公司借款　[1280],40000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-08-29 17:43,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14612,\N,\N,\N,标1：百货超市　[1298],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-09-01 20:31,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,\N
14613,\N,\N,\N,约 标3：数字通信生意周转　[575],120000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-07-10 12:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
14614,\N,\N,\N,约 标9：家具销售借款　[1476],40000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,短期周转,\N,2014-09-22 11:48,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14615,\N,\N,\N,约标1：经营生产销售借款周转六个月　[2029],250000,\N,\N,6                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-12-04 15:41,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.2,\N
14616,\N,\N,\N,约标7：电子工厂借款周转　[1258],40000,\N,\N,4                                  个月,21.00                                 （月利率1.75%）,\N,生意周转,\N,2014-08-26 12:39,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,\N
